timestamp,sensor,azimuth,elevation
98.1,EO,53.195,6.726
98.1,EO,90.624,10.323
98.1,EO,89.446,14.639
98.1,EO,72.972,28.861
98.1,EO,177.843,6.951
98.1,EO,81.365,40.751
98.2,EO,53.67,6.764
98.2,EO,90.688,10.826
98.2,EO,89.322,14.659
98.2,EO,26.209,17.238
98.2,EO,33.559,3.551
98.3,EO,53.404,6.486
98.3,EO,91.063,10.656
98.3,EO,89.353,14.519
98.3,EO,161.624,26.153
98.3,EO,118.206,35.44
98.3,EO,73.185,42.897
98.3,EO,177.841,26.421
98.3,EO,39.97,34.871
98.3,EO,57.985,25.97
98.3,EO,15.607,36.333
98.4,EO,53.603,6.52
98.4,EO,90.767,10.436
98.4,EO,89.212,14.329
98.4,EO,84.128,1.767
98.5,EO,53.431,6.692
98.5,EO,91.306,10.653
98.5,EO,89.329,14.617
98.5,EO,109.062,22.392
98.6,EO,53.755,6.659
98.6,EO,91.13,10.888
98.6,EO,35.782,34.793
98.6,EO,152.545,39.024
98.6,EO,17.845,17.181
98.7,EO,53.442,6.433
98.7,EO,91.045,10.477
98.7,EO,46.438,11.467
98.7,EO,107.306,28.371
98.7,EO,129.695,26.113
98.8,EO,53.502,6.823
98.8,EO,91.033,10.638
98.8,EO,89.537,14.332
98.8,EO,73.987,31.1
98.8,EO,141.325,16.63
98.8,EO,18.897,15.897
98.9,EO,53.674,6.719
98.9,EO,91.145,10.724
98.9,EO,89.207,14.681
98.9,EO,117.574,19.452
98.9,EO,151.638,34.386
98.9,EO,105.4,44.872
98.9,EO,44.903,28.879
98.9,EO,57.803,20.603
98.9,EO,61.01,15.055
98.9,EO,67.829,2.551
98.9,EO,7.175,32.622
99.0,EO,53.646,6.446
99.0,EO,91.133,10.947
99.0,EO,89.256,14.685
99.0,EO,27.468,28.29
99.0,EO,27.347,5.672
99.0,EO,120.687,27.84
99.1,EO,53.8,6.971
99.1,EO,91.556,10.616
99.1,EO,89.275,14.586
99.1,EO,136.727,12.599
99.1,EO,86.469,33.264
99.1,EO,112.979,3.856
99.1,EO,80.381,36.534
99.2,EO,53.965,6.933
99.2,EO,91.03,10.563
99.2,EO,89.337,14.524
99.2,EO,93.398,21.401
99.3,EO,53.881,6.668
99.3,EO,91.413,10.922
99.3,EO,89.471,14.35
99.3,EO,7.727,8.879
99.3,EO,97.2,8.42
99.3,EO,81.645,12.749
99.3,EO,3.746,21.38
99.3,EO,116.329,15.221
99.4,EO,53.805,6.56
99.4,EO,91.544,10.792
99.4,EO,89.151,14.662
99.4,EO,23.604,35.134
99.5,EO,53.725,6.641
99.5,EO,89.269,14.678
99.5,EO,87.726,38.105
99.5,EO,9.321,21.47
99.5,EO,157.187,35.553
99.5,EO,88.821,7.711
99.6,EO,53.98,6.745
99.6,EO,89.233,14.466
99.6,EO,34.221,25.948
99.6,EO,129.758,9.212
99.6,EO,87.123,16.029
99.6,EO,78.977,9.996
99.7,EO,91.739,10.841
99.7,EO,49.929,37.054
99.8,EO,53.74,6.95
99.8,EO,91.61,10.816
99.8,EO,89.373,14.691
99.8,EO,41.498,26.382
99.8,EO,75.915,7.247
99.8,EO,137.045,23.947
99.8,EO,93.671,8.519
99.8,EO,43.405,31.172
99.9,EO,53.981,6.605
99.9,EO,91.569,10.871
99.9,EO,89.266,14.758
99.9,EO,90.962,40.39
99.9,EO,74.01,12.816
100.0,EO,53.827,6.646
100.0,EO,91.844,10.852
100.0,EO,89.076,14.757
100.0,EO,5.81,4.882
100.0,EO,8.196,42.685
100.0,EO,76.773,32.203
100.2,EO,170.684,22.302
100.2,EO,160.63,1.623
100.2,EO,118.335,41.025
100.2,EO,161.87,21.827
100.2,EO,84.977,36.473
100.2,EO,60.303,42.172
100.3,EO,138.946,18.213
100.4,EO,74.514,9.529
100.4,EO,77.466,2.79
100.4,EO,0.1,20.388
100.4,EO,134.284,19.668
100.4,EO,93.241,20.053
100.5,EO,149.581,42.385
100.5,EO,97.737,22.185
100.5,EO,137.627,44.626
100.5,EO,76.668,7.429
100.5,EO,150.175,31.969
100.6,EO,99.58,32.916
100.7,EO,133.942,5.225
100.7,EO,89.669,24.57
100.8,EO,139.94,29.071
100.8,EO,91.299,39.257
100.9,EO,178.28,1.474
100.9,EO,99.576,7.561
101.0,EO,10.976,0.36
101.0,EO,129.475,20.406
101.2,EO,102.587,38.585
101.2,EO,106.182,44.043
101.2,EO,130.826,44.483
101.2,EO,99.135,30.53
101.3,EO,22.945,10.248
101.3,EO,48.869,40.742
101.4,EO,43.762,37.344
101.4,EO,165.203,7.393
101.5,EO,124.435,6.184
101.5,EO,151.182,33.968
101.5,EO,54.883,22.442
101.5,EO,143.855,42.071
101.5,EO,63.389,35.55
101.6,EO,133.169,32.583
101.6,EO,133.614,15.519
101.6,EO,133.164,37.196
101.7,EO,82.87,39.588
101.7,EO,24.481,36.476
101.7,EO,88.348,1.914
101.8,EO,33.549,33.931
101.8,EO,164.485,9.676
101.8,EO,82.949,6.966
101.8,EO,86.041,28.914
101.8,EO,3.34,28.932
101.8,EO,115.155,20.475
101.9,EO,89.25,23.987
101.9,EO,48.004,43.273
102.0,EO,3.43,15.995
102.0,EO,40.309,22.996
102.0,EO,122.863,17.66
102.0,EO,96.725,34.194
102.1,EO,145.014,1.666
102.2,EO,99.969,27.004
102.3,EO,148.724,44.135
102.3,EO,97.312,16.846
102.3,EO,142.521,8.688
102.4,EO,98.344,26.434
102.4,EO,107.487,7.402
102.4,EO,129.806,10.903
102.5,EO,102.212,9.128
102.5,EO,113.143,10.315
102.6,EO,24.574,15.209
102.6,EO,35.808,36.725
102.7,EO,4.634,10.2
102.7,EO,86.432,17.995
102.8,EO,4.788,6.22
102.8,EO,95.295,3.453
102.8,EO,10.776,5.317
102.9,EO,174.533,17.135
103.0,EO,87.539,15.288
103.0,EO,57.961,1.229
103.0,EO,120.924,27.777
103.1,EO,38.862,9.781
103.1,EO,91.77,3.087
103.1,EO,42.598,35.704
103.1,EO,83.472,1.198
103.1,EO,10.933,41.378
103.1,EO,172.209,28.85
103.2,EO,141.328,24.169
103.2,EO,140.338,16.223
103.3,EO,160.94,20.599
103.3,EO,167.425,17.715
103.3,EO,58.423,13.277
103.3,EO,3.807,38.211
103.4,EO,45.082,33.5
103.5,EO,166.316,5.344
103.5,EO,171.352,36.615
103.5,EO,128.084,34.83
103.5,EO,61.082,13.315
103.6,EO,159.446,39.527
103.6,EO,28.054,9.847
103.6,EO,73.915,5.347
103.7,EO,149.868,13.751
103.7,EO,75.405,20.824
103.7,EO,59.636,4.88
103.7,EO,35.885,36.156
103.7,EO,117.409,42.428
103.7,EO,147.792,18.1
103.7,EO,141.517,25.939
103.7,EO,51.534,43.879
103.7,EO,167.128,5.049
103.8,EO,29.985,36.777
103.8,EO,92.841,2.68
103.8,EO,143.717,35.475
103.9,EO,57.259,30.295
103.9,EO,41.509,20.269
104.0,EO,83.804,8.588
104.0,EO,14.98,13.158
104.0,EO,109.916,35.747
104.0,EO,164.246,19.033
104.0,EO,76.018,6.896
104.0,EO,35.071,4.612
104.1,EO,96.687,39.272
104.1,EO,168.51,10.81
104.1,EO,164.028,11.342
104.2,EO,96.342,32.662
104.3,EO,0.265,10.607
104.3,EO,21.319,30.372
104.3,EO,26.062,26.342
104.3,EO,22.764,31.699
104.3,EO,51.398,13.891
104.4,EO,5.971,3.356
104.4,EO,144.791,6.208
104.4,EO,31.785,26.343
104.4,EO,172.34,25.52
104.4,EO,131.867,8.448
104.4,EO,164.551,2.514
104.4,EO,50.907,20.418
104.5,EO,1.546,3.344
104.5,EO,0.077,40.743
104.5,EO,111.9,6.23
104.6,EO,94.009,5.466
104.6,EO,143.215,18.562
104.6,EO,125.249,1.364
104.6,EO,140.028,10.327
104.7,EO,119.415,35.067
104.7,EO,69.522,10.995
104.7,EO,62.015,13.347
104.8,EO,7.459,12.95
104.9,EO,129.027,1.069
105.0,EO,119.359,6.286
105.0,EO,94.482,5.225
105.0,EO,80.126,27.732
105.0,EO,27.991,9.995
105.0,EO,146.386,11.507
105.0,EO,17.2,14.881
105.1,EO,7.401,4.739
105.1,EO,92.24,43.73
105.1,EO,136.703,34.895
105.1,EO,119.482,40.657
105.1,EO,132.383,11.626
105.1,EO,89.907,18.195
105.1,EO,29.77,10.007
105.1,EO,51.328,7.814
105.1,EO,39.116,41.238
105.2,EO,176.726,34.416
105.2,EO,163.209,23.666
105.3,EO,6.579,39.371
105.3,EO,19.801,32.446
105.3,EO,35.918,16.479
105.3,EO,52.839,22.065
105.4,EO,16.134,5.26
105.4,EO,86.325,35.556
105.4,EO,60.476,3.124
105.4,EO,174.216,42.251
105.5,EO,149.856,30.797
105.5,EO,52.121,28.047
105.5,EO,146.967,12.166
105.5,EO,138.267,3.255
105.5,EO,112.491,44.952
105.5,EO,155.947,39.405
105.6,EO,97.142,24.468
105.6,EO,74.158,15.876
105.6,EO,59.464,10.113
105.6,EO,78.939,5.299
105.7,EO,153.579,32.412
105.7,EO,165.776,39.16
105.7,EO,126.196,6.826
105.8,EO,120.906,15.223
105.8,EO,122.074,27.624
105.8,EO,91.971,39.528
105.8,EO,44.289,35.886
105.9,EO,107.564,39.955
105.9,EO,21.207,5.94
105.9,EO,85.422,12.655
106.0,EO,110.75,17.905
106.0,EO,46.084,21.21
106.0,EO,129.686,42.876
106.0,EO,7.59,23.932
106.1,EO,49.671,39.371
106.1,EO,99.469,6.844
106.2,EO,48.797,19.68
106.2,EO,95.044,29.96
106.2,EO,114.107,18.019
106.2,EO,136.47,34.714
106.3,EO,147.023,36.368
106.3,EO,155.895,10.403
106.3,EO,134.722,39.168
106.4,EO,18.992,27.279
106.5,EO,141.394,38.512
106.5,EO,135.31,39.848
106.6,EO,50.701,14.633
106.6,EO,23.824,2.122
106.6,EO,74.595,1.92
106.6,EO,158.506,29.248
106.6,EO,151.86,19.999
106.6,EO,40.312,13.063
106.7,EO,63.571,0.137
106.7,EO,86.236,5.776
106.7,EO,154.737,4.398
106.8,EO,178.718,28.865
106.9,EO,142.713,36.321
106.9,EO,6.503,5.97
106.9,EO,98.487,4.059
107.0,EO,126.746,22.278
107.0,EO,115.167,21.343
107.1,EO,150.113,27.949
107.1,EO,40.692,5.488
107.1,EO,106.358,32.733
107.1,EO,138.373,31.221
107.3,EO,96.035,9.197
107.3,EO,15.809,32.986
107.3,EO,69.143,34.007
107.3,EO,87.901,36.441
107.3,EO,133.13,34.386
107.3,EO,77.28,43.253
107.3,EO,72.946,35.691
107.4,EO,47.533,17.214
107.4,EO,28.789,44.417
107.4,EO,115.773,7.81
107.5,EO,36.583,34.593
107.5,EO,135.783,33.924
107.5,EO,2.739,36.232
107.5,EO,79.043,31.215
107.6,EO,108.891,12.289
107.6,EO,52.984,32.924
107.6,EO,51.182,2.151
107.6,EO,157.313,26.503
107.7,EO,56.14,28.236
107.7,EO,169.915,17.714
107.7,EO,175.552,33.988
107.7,EO,87.281,19.312
107.8,EO,77.233,10.697
107.8,EO,172.131,16.347
107.9,EO,63.465,35.055
107.9,EO,111.815,19.684
108.0,EO,148.788,2.679
108.1,EO,94.717,37.296
108.1,EO,98.103,16.197
108.1,EO,84.725,3.631
108.2,EO,115.941,17.57
108.3,EO,165.981,25.034
108.4,EO,101.043,9.251
108.4,EO,165.136,22.931
108.4,EO,42.091,28.783
108.4,EO,16.258,19.531
108.4,EO,155.874,34.554
108.5,EO,108.007,25.965
108.5,EO,0.95,6.167
108.5,EO,2.239,11.393
108.7,EO,94.241,36.634
108.7,EO,52.419,14.066
108.7,EO,97.709,10.519
108.8,EO,152.819,18.13
108.8,EO,80.602,43.06
108.8,EO,90.556,44.686
108.9,EO,28.632,36.277
108.9,EO,55.235,30.411
109.0,EO,60.917,23.404
109.0,EO,144.655,32.131
109.0,EO,98.893,36.377
109.1,EO,156.696,23.697
109.2,EO,26.532,33.372
109.2,EO,50.451,13.578
109.2,EO,63.754,19.446
109.2,EO,103.71,30.726
109.3,EO,93.871,39.468
109.3,EO,82.881,42.211
109.3,EO,28.041,33.161
109.4,EO,133.582,22.486
109.4,EO,94.354,2.289
109.4,EO,33.909,40.995
109.5,EO,113.794,33.332
109.5,EO,165.827,25.293
109.6,EO,47.9,27.826
109.7,EO,120.102,25.856
109.7,EO,117.305,20.844
109.8,EO,127.674,7.723
109.8,EO,89.307,43.158
109.9,EO,135.212,4.929
109.9,EO,153.376,8.126
109.9,EO,70.952,43.453
110.0,EO,1.222,12.356
110.0,EO,94.834,21.82
110.1,EO,37.946,37.65
110.1,EO,122.496,14.655
110.1,EO,80.331,10.145
110.1,EO,101.311,16.126
110.1,EO,157.604,23.776
110.1,EO,74.112,33.733
110.2,EO,120.283,13.19
110.2,EO,15.743,11.388
110.2,EO,2.608,22.924
110.2,EO,67.168,30.522
110.2,EO,110.757,7.554
110.2,EO,121.288,8.433
110.2,EO,1.072,43.659
110.4,EO,130.091,27.097
110.4,EO,93.308,39.884
110.4,EO,19.46,21.14
110.5,EO,176.226,33.031
110.6,EO,123.274,15.77
110.6,EO,165.575,9.34
110.7,EO,159.067,30.179
110.7,EO,114.71,29.725
110.7,EO,165.777,23.273
110.7,EO,32.72,21.273
110.8,EO,173.308,15.846
110.8,EO,129.148,24.978
110.8,EO,13.962,21.139
110.8,EO,5.249,35.542
110.9,EO,89.945,43.269
111.0,EO,1.188,23.873
111.0,EO,43.064,39.565
111.1,EO,63.124,21.008
111.1,EO,79.242,14.963
111.1,EO,74.784,17.324
111.1,EO,20.005,37.375
111.1,EO,136.164,15.189
111.1,EO,170.124,42.721
111.1,EO,154.21,1.322
111.2,EO,170.718,24.818
111.2,EO,162.728,36.667
111.2,EO,60.826,36.615
111.2,EO,21.122,7.144
111.2,EO,178.628,19.291
111.3,EO,14.008,23.518
111.3,EO,35.944,2.916
111.3,EO,146.353,14.787
111.4,EO,113.731,20.244
111.4,EO,60.747,13.993
111.5,EO,89.225,6.247
111.6,EO,144.447,20.237
111.7,EO,68.84,24.067
111.7,EO,64.544,6.148
111.7,EO,164.464,32.958
111.8,EO,17.591,7.795
111.8,EO,167.946,9.958
111.9,EO,127.918,17.765
111.9,EO,96.298,2.329
111.9,EO,139.669,31.152
111.9,EO,95.274,22.334
112.0,EO,123.608,2.024
112.0,EO,0.255,1.394
112.1,EO,73.555,25.955
112.1,EO,107.429,38.025
112.1,EO,147.436,37.059
112.2,EO,64.883,41.069
112.2,EO,94.097,2.33
112.2,EO,73.001,7.236
112.2,EO,64.132,24.524
112.2,EO,90.925,22.071
112.4,EO,72.875,29.115
112.5,EO,70.936,4.361
112.5,EO,3.971,41.214
112.5,EO,121.533,35.084
112.6,EO,34.105,17.811
112.6,EO,61.396,23.651
112.6,EO,47.976,35.886
112.8,EO,152.472,20.104
112.8,EO,130.451,39.53
113.0,EO,17.642,42.554
113.1,EO,2.547,37.085
113.1,EO,130.086,7.212
113.1,EO,88.136,7.22
113.1,EO,108.47,29.141
113.2,EO,81.137,13.172
113.2,EO,36.775,33.567
113.2,EO,115.55,12.642
113.2,EO,174.078,36.465
113.3,EO,97.929,4.607
113.4,EO,79.827,9.989
113.4,EO,88.281,11.116
113.5,EO,144.984,16.823
113.5,EO,68.236,44.372
113.5,EO,138.755,38.737
113.5,EO,73.255,26.366
113.6,EO,151.584,17.574
113.6,EO,104.728,38.568
113.7,EO,46.827,1.839
113.7,EO,113.362,35.093
113.7,EO,169.509,15.974
113.8,EO,37.761,25.793
113.8,EO,66.977,15.654
113.8,EO,14.826,3.292
113.8,EO,68.184,41.679
113.8,EO,130.144,34.225
113.9,EO,71.066,5.906
113.9,EO,153.666,37.813
113.9,EO,51.744,27.537
114.0,EO,136.819,34.863
114.0,EO,26.86,23.066
114.2,EO,10.294,15.02
114.3,EO,170.438,39.396
114.3,EO,22.361,16.325
114.3,EO,30.255,43.16
114.4,EO,130.832,32.027
114.5,EO,48.186,13.0
114.5,EO,144.286,33.833
114.6,EO,25.393,5.682
114.6,EO,131.889,26.619
114.6,EO,81.029,21.43
114.6,EO,148.961,5.476
114.6,EO,68.984,34.207
114.7,EO,158.01,35.002
114.7,EO,155.075,0.761
114.7,EO,85.93,11.675
114.7,EO,49.324,12.143
114.8,EO,49.1,16.227
114.8,EO,123.573,0.008
114.8,EO,134.447,15.254
114.9,EO,62.915,41.708
114.9,EO,150.737,27.757
114.9,EO,41.275,14.874
114.9,EO,154.432,31.422
114.9,EO,51.417,5.951
115.0,EO,86.738,14.523
115.0,EO,13.174,14.046
115.0,EO,39.399,36.692
115.0,EO,42.407,20.649
115.0,EO,121.093,6.715
115.1,EO,110.105,23.699
115.1,EO,54.596,19.589
115.1,EO,149.268,13.522
115.1,EO,160.12,44.614
115.1,EO,55.218,5.523
115.1,EO,172.291,7.698
115.1,EO,138.863,1.76
115.2,EO,165.475,7.889
115.2,EO,31.255,31.125
115.3,EO,148.331,32.553
115.3,EO,161.391,28.685
115.3,EO,169.441,17.544
115.4,EO,151.426,14.174
115.4,EO,173.592,1.078
115.4,EO,111.454,5.051
115.4,EO,129.372,16.366
115.4,EO,156.715,39.272
115.4,EO,66.256,36.449
115.5,EO,11.378,23.281
115.5,EO,97.207,19.981
115.5,EO,171.107,0.616
115.6,EO,134.027,37.477
115.6,EO,42.442,24.947
115.6,EO,74.873,28.785
115.6,EO,135.469,7.817
115.6,EO,31.327,1.962
115.7,EO,13.053,16.006
115.8,EO,136.687,17.603
115.8,EO,45.257,21.181
115.8,EO,174.576,16.769
115.9,EO,28.292,34.82
115.9,EO,96.77,26.187
116.0,EO,37.413,26.169
116.0,EO,153.788,21.469
116.0,EO,56.571,25.9
116.1,EO,90.746,11.437
116.3,EO,27.752,39.432
116.3,EO,23.447,41.293
116.3,EO,120.953,23.767
116.3,EO,50.112,16.176
116.4,EO,138.339,37.252
116.5,EO,133.678,32.542
116.7,EO,42.849,31.061
116.7,EO,24.703,8.324
116.7,EO,2.011,37.192
116.9,EO,172.251,35.341
116.9,EO,166.092,33.025
116.9,EO,149.222,43.388
116.9,EO,81.656,40.81
117.1,EO,78.878,24.174
117.1,EO,96.907,39.175
117.2,EO,55.67,0.288
117.2,EO,169.931,1.99
117.2,EO,122.402,14.482
117.2,EO,76.236,37.711
117.3,EO,3.638,12.363
117.3,EO,96.853,19.699
117.4,EO,159.709,0.778
117.4,EO,169.136,16.12
117.4,EO,65.679,32.665
117.5,EO,139.688,7.658
117.5,EO,8.214,24.333
117.5,EO,38.761,32.793
117.5,EO,18.238,0.382
117.5,EO,121.627,22.536
117.5,EO,171.363,11.137
117.6,EO,79.965,4.537
117.7,EO,125.347,5.891
117.7,EO,16.111,15.916
117.7,EO,93.678,25.898
117.8,EO,24.826,16.176
117.8,EO,54.697,18.978
117.8,EO,112.268,27.142
117.9,EO,142.346,9.772
117.9,EO,56.82,20.506
118.0,EO,176.879,12.844
118.0,EO,130.618,16.95
118.0,EO,150.586,20.808
118.1,EO,178.456,41.642
118.1,EO,24.915,9.183
118.1,EO,19.227,9.06
118.1,EO,52.243,37.693
118.2,EO,82.122,23.82
118.2,EO,37.024,32.921
118.2,EO,104.4,5.048
118.3,EO,176.734,4.631
118.3,EO,10.745,10.69
118.4,EO,100.68,0.262
118.4,EO,69.282,42.524
118.4,EO,139.472,33.336
118.5,EO,13.17,5.371
118.5,EO,0.053,16.164
118.5,EO,4.209,19.576
118.5,EO,107.557,26.815
118.5,EO,99.954,10.178
118.6,EO,86.731,30.988
118.6,EO,161.528,19.841
118.6,EO,136.332,39.714
118.6,EO,142.118,1.105
118.6,EO,0.034,39.733
118.7,EO,122.57,27.202
118.7,EO,60.061,9.388
118.7,EO,159.318,6.388
118.7,EO,75.996,28.026
118.7,EO,174.923,30.194
118.7,EO,54.878,2.73
118.7,EO,57.187,13.175
118.8,EO,156.596,0.812
118.8,EO,0.542,21.364
118.9,EO,177.351,37.996
119.0,EO,150.464,21.203
119.0,EO,17.698,13.534
119.1,EO,45.436,15.117
119.2,EO,101.78,8.894
119.3,EO,118.183,1.377
119.3,EO,96.313,36.749
119.3,EO,37.156,23.939
119.4,EO,107.375,5.906
119.4,EO,74.924,12.799
119.4,EO,120.65,34.38
119.4,EO,167.153,9.995
119.4,EO,159.255,38.068
119.4,EO,155.238,33.321
119.5,EO,28.334,12.458
119.5,EO,92.047,18.748
119.5,EO,159.769,0.586
119.5,EO,14.409,14.643
119.6,EO,178.815,9.093
119.6,EO,47.875,34.593
119.7,EO,176.354,43.391
119.7,EO,4.03,22.478
119.7,EO,72.257,11.437
119.7,EO,176.009,7.857
119.8,EO,104.44,38.736
119.9,EO,128.665,18.405
119.9,EO,85.268,26.326
